customer_id,customer_name,segment,region,contact_id,contact_type,contact_date,contact_outcome,contact_month
CUST0500,Cliente 500,Autônomo,Centro-Oeste,CONT1265,Telefone,2025-01-03 10:37:23.091964,Falha,2025-01
CUST0501,Cliente 501,Média Empresa,Nordeste,CONT0805,Email,2025-01-23 10:37:23.089741,Falha,2025-01
CUST0501,Cliente 501,Média Empresa,Nordeste,CONT1801,Email,2025-02-07 10:37:23.094396,Não Atendido,2025-02
CUST0502,Cliente 502,Média Empresa,Centro-Oeste,CONT1677,Email,2025-06-24 10:37:23.093890,Sucesso,2025-06
CUST0502,Cliente 502,Média Empresa,Centro-Oeste,CONT1788,Email,2024-12-05 10:37:23.094347,Sucesso,2024-12
CUST0503,Cliente 503,Pequena Empresa,Sudeste,,,,,
CUST0504,Cliente 504,Grande Empresa,Sudeste,CONT0600,Email,2024-10-30 10:37:23.088782,Sucesso,2024-10
CUST0504,Cliente 504,Grande Empresa,Sudeste,CONT1828,Telefone,2024-12-28 10:37:23.094484,Sucesso,2024-12
CUST0505,Cliente 505,Média Empresa,Centro-Oeste,CONT0024,Email,2025-05-03 10:37:23.086041,Sucesso,2025-05
CUST0505,Cliente 505,Média Empresa,Centro-Oeste,CONT0358,Email,2024-08-18 10:37:23.087659,Falha,2024-08
CUST0505,Cliente 505,Média Empresa,Centro-Oeste,CONT0936,Email,2025-01-08 10:37:23.090339,Não Atendido,2025-01
CUST0505,Cliente 505,Média Empresa,Centro-Oeste,CONT1140,Email,2024-09-15 10:37:23.091295,Falha,2024-09
CUST0506,Cliente 506,Pequena Empresa,Centro-Oeste,CONT0670,Telefone,2025-06-24 10:37:23.089109,Falha,2025-06
CUST0507,Cliente 507,Autônomo,Sudeste,CONT0812,Email,2024-09-16 10:37:23.089772,Falha,2024-09
CUST0507,Cliente 507,Autônomo,Sudeste,CONT1874,Email,2025-07-14 10:37:23.094641,Sucesso,2025-07
CUST0508,Cliente 508,Grande Empresa,Nordeste,CONT0605,Reunião,2025-06-07 10:37:23.088808,Não Atendido,2025-06
CUST0508,Cliente 508,Grande Empresa,Nordeste,CONT0842,Email,2025-06-21 10:37:23.089909,Não Atendido,2025-06
CUST0508,Cliente 508,Grande Empresa,Nordeste,CONT1520,Reunião,2024-09-10 10:37:23.093366,Sucesso,2024-09
CUST0509,Cliente 509,Autônomo,Norte,CONT1312,Telefone,2025-06-12 10:37:23.092244,Falha,2025-06
CUST0510,Cliente 510,Grande Empresa,Norte,,,,,
CUST0511,Cliente 511,Média Empresa,Centro-Oeste,CONT1398,Telefone,2025-03-17 10:37:23.092750,Sucesso,2025-03
CUST0512,Cliente 512,Média Empresa,Norte,,,,,
CUST0513,Cliente 513,Autônomo,Sudeste,,,,,
CUST0514,Cliente 514,Grande Empresa,Sudeste,CONT0525,Reunião,2024-08-17 10:37:23.088426,Sucesso,2024-08
CUST0514,Cliente 514,Grande Empresa,Sudeste,CONT0872,Email,2025-01-13 10:37:23.090048,Sucesso,2025-01
CUST0514,Cliente 514,Grande Empresa,Sudeste,CONT1113,Reunião,2025-04-18 10:37:23.091173,Sucesso,2025-04
CUST0515,Cliente 515,Pequena Empresa,Centro-Oeste,CONT0184,Email,2025-07-12 10:37:23.086829,Sucesso,2025-07
CUST0515,Cliente 515,Pequena Empresa,Centro-Oeste,CONT0206,Email,2025-01-19 10:37:23.086957,Sucesso,2025-01
CUST0515,Cliente 515,Pequena Empresa,Centro-Oeste,CONT0284,Reunião,2024-12-12 10:37:23.087312,Sucesso,2024-12
CUST0516,Cliente 516,Pequena Empresa,Centro-Oeste,CONT0281,Telefone,2024-09-02 10:37:23.087298,Sucesso,2024-09
CUST0516,Cliente 516,Pequena Empresa,Centro-Oeste,CONT0767,Email,2025-04-02 10:37:23.089566,Sucesso,2025-04
CUST0516,Cliente 516,Pequena Empresa,Centro-Oeste,CONT1848,Telefone,2025-05-07 10:37:23.094549,Sucesso,2025-05
CUST0517,Cliente 517,Pequena Empresa,Centro-Oeste,CONT0524,Email,2025-06-28 10:37:23.088421,Falha,2025-06
CUST0517,Cliente 517,Pequena Empresa,Centro-Oeste,CONT1328,Email,2025-04-22 10:37:23.092335,Sucesso,2025-04
CUST0517,Cliente 517,Pequena Empresa,Centro-Oeste,CONT1349,Chat,2025-05-09 10:37:23.092454,Sucesso,2025-05
CUST0518,Cliente 518,Grande Empresa,Nordeste,CONT1937,Email,2025-07-23 10:37:23.094846,Sucesso,2025-07
CUST0519,Cliente 519,Autônomo,Norte,CONT0454,Email,2024-10-02 10:37:23.088097,Sucesso,2024-10
CUST0519,Cliente 519,Autônomo,Norte,CONT1806,Email,2024-10-22 10:37:23.094412,Sucesso,2024-10
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT0056,Telefone,2025-05-30 10:37:23.086206,Sucesso,2025-05
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT0639,Telefone,2025-03-28 10:37:23.088969,Sucesso,2025-03
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT1056,Email,2024-12-25 10:37:23.090901,Não Atendido,2024-12
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT1326,Email,2025-07-16 10:37:23.092324,Falha,2025-07
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT1939,Email,2025-06-20 10:37:23.094852,Sucesso,2025-06
CUST0520,Cliente 520,Pequena Empresa,Centro-Oeste,CONT1994,Email,2025-06-24 10:37:23.095058,Falha,2025-06
CUST0521,Cliente 521,Média Empresa,Sul,,,,,
CUST0522,Cliente 522,Pequena Empresa,Sul,CONT0106,Telefone,2025-01-15 10:37:23.086467,Sucesso,2025-01
CUST0523,Cliente 523,Autônomo,Sudeste,CONT0105,Email,2024-10-04 10:37:23.086462,Sucesso,2024-10
CUST0523,Cliente 523,Autônomo,Sudeste,CONT1661,Chat,2025-01-24 10:37:23.093838,Sucesso,2025-01
CUST0523,Cliente 523,Autônomo,Sudeste,CONT1950,Chat,2025-04-08 10:37:23.094887,Sucesso,2025-04
CUST0524,Cliente 524,Grande Empresa,Norte,CONT0654,Telefone,2025-02-11 10:37:23.089036,Sucesso,2025-02
CUST0524,Cliente 524,Grande Empresa,Norte,CONT1355,Telefone,2024-12-07 10:37:23.092488,Sucesso,2024-12
CUST0525,Cliente 525,Grande Empresa,Centro-Oeste,CONT1736,Reunião,2024-09-28 10:37:23.094104,Não Atendido,2024-09
CUST0525,Cliente 525,Grande Empresa,Centro-Oeste,CONT1748,Telefone,2025-04-25 10:37:23.094164,Sucesso,2025-04
CUST0526,Cliente 526,Média Empresa,Sul,CONT0283,Email,2025-06-24 10:37:23.087308,Sucesso,2025-06
CUST0527,Cliente 527,Média Empresa,Norte,CONT0924,Telefone,2025-02-12 10:37:23.090284,Falha,2025-02
CUST0528,Cliente 528,Pequena Empresa,Sudeste,CONT1502,Chat,2025-04-25 10:37:23.093308,Sucesso,2025-04
CUST0528,Cliente 528,Pequena Empresa,Sudeste,CONT1700,Chat,2025-05-05 10:37:23.093965,Falha,2025-05
CUST0528,Cliente 528,Pequena Empresa,Sudeste,CONT1811,Reunião,2025-07-21 10:37:23.094429,Sucesso,2025-07
CUST0529,Cliente 529,Pequena Empresa,Nordeste,CONT0515,Reunião,2024-09-08 10:37:23.088376,Falha,2024-09
CUST0529,Cliente 529,Pequena Empresa,Nordeste,CONT1018,Telefone,2025-01-20 10:37:23.090725,Sucesso,2025-01
CUST0529,Cliente 529,Pequena Empresa,Nordeste,CONT1357,Email,2025-06-19 10:37:23.092498,Sucesso,2025-06
CUST0529,Cliente 529,Pequena Empresa,Nordeste,CONT1864,Email,2024-11-25 10:37:23.094609,Sucesso,2024-11
CUST0530,Cliente 530,Grande Empresa,Norte,CONT0141,Reunião,2024-12-21 10:37:23.086635,Sucesso,2024-12
CUST0531,Cliente 531,Grande Empresa,Norte,,,,,
CUST0532,Cliente 532,Autônomo,Nordeste,CONT0554,Email,2025-05-09 10:37:23.088571,Sucesso,2025-05
CUST0533,Cliente 533,Autônomo,Norte,CONT0449,Email,2024-11-26 10:37:23.088074,Sucesso,2024-11
CUST0533,Cliente 533,Autônomo,Norte,CONT0663,Telefone,2025-04-05 10:37:23.089076,Sucesso,2025-04
CUST0533,Cliente 533,Autônomo,Norte,CONT0774,Reunião,2025-01-21 10:37:23.089600,Sucesso,2025-01
CUST0533,Cliente 533,Autônomo,Norte,CONT0932,Reunião,2025-05-11 10:37:23.090321,Falha,2025-05
CUST0533,Cliente 533,Autônomo,Norte,CONT1294,Email,2025-01-15 10:37:23.092139,Sucesso,2025-01
CUST0533,Cliente 533,Autônomo,Norte,CONT1542,Telefone,2025-07-26 10:37:23.093441,Não Atendido,2025-07
CUST0533,Cliente 533,Autônomo,Norte,CONT1668,Email,2024-08-26 10:37:23.093861,Sucesso,2024-08
CUST0533,Cliente 533,Autônomo,Norte,CONT1732,Telefone,2024-10-04 10:37:23.094085,Sucesso,2024-10
CUST0534,Cliente 534,Média Empresa,Sudeste,CONT0160,Telefone,2024-11-06 10:37:23.086720,Não Atendido,2024-11
CUST0535,Cliente 535,Grande Empresa,Sudeste,CONT1477,Reunião,2025-02-17 10:37:23.093212,Sucesso,2025-02
CUST0536,Cliente 536,Autônomo,Nordeste,CONT0260,Telefone,2025-06-02 10:37:23.087200,Falha,2025-06
CUST0536,Cliente 536,Autônomo,Nordeste,CONT0294,Telefone,2024-12-28 10:37:23.087357,Falha,2024-12
CUST0536,Cliente 536,Autônomo,Nordeste,CONT1659,Chat,2024-10-29 10:37:23.093831,Sucesso,2024-10
CUST0536,Cliente 536,Autônomo,Nordeste,CONT1767,Telefone,2025-01-31 10:37:23.094280,Não Atendido,2025-01
CUST0537,Cliente 537,Grande Empresa,Centro-Oeste,CONT0677,Email,2025-03-04 10:37:23.089141,Falha,2025-03
CUST0538,Cliente 538,Pequena Empresa,Sul,,,,,
CUST0539,Cliente 539,Média Empresa,Centro-Oeste,,,,,
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT0048,Email,2024-10-29 10:37:23.086165,Sucesso,2024-10
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT0943,Email,2025-08-03 10:37:23.090372,Sucesso,2025-08
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT1107,Reunião,2024-12-27 10:37:23.091144,Sucesso,2024-12
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT1680,Telefone,2025-07-21 10:37:23.093900,Sucesso,2025-07
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT1726,Telefone,2025-04-08 10:37:23.094054,Sucesso,2025-04
CUST0540,Cliente 540,Pequena Empresa,Norte,CONT1861,Email,2025-02-06 10:37:23.094599,Sucesso,2025-02
CUST0541,Cliente 541,Autônomo,Sul,CONT0166,Email,2025-07-21 10:37:23.086747,Sucesso,2025-07
CUST0541,Cliente 541,Autônomo,Sul,CONT1768,Email,2025-07-23 10:37:23.094283,Sucesso,2025-07
CUST0542,Cliente 542,Média Empresa,Nordeste,CONT0311,Email,2025-05-30 10:37:23.087433,Sucesso,2025-05
CUST0542,Cliente 542,Média Empresa,Nordeste,CONT0810,Email,2025-03-08 10:37:23.089764,Sucesso,2025-03
CUST0542,Cliente 542,Média Empresa,Nordeste,CONT1244,Telefone,2024-09-27 10:37:23.091841,Falha,2024-09
CUST0542,Cliente 542,Média Empresa,Nordeste,CONT1453,Telefone,2025-02-09 10:37:23.093072,Falha,2025-02
CUST0543,Cliente 543,Pequena Empresa,Nordeste,CONT0410,Reunião,2025-06-11 10:37:23.087895,Sucesso,2025-06
CUST0544,Cliente 544,Média Empresa,Sul,CONT0133,Email,2025-04-12 10:37:23.086599,Sucesso,2025-04
CUST0544,Cliente 544,Média Empresa,Sul,CONT0652,Email,2025-05-01 10:37:23.089027,Sucesso,2025-05
CUST0544,Cliente 544,Média Empresa,Sul,CONT1553,Reunião,2025-04-22 10:37:23.093476,Sucesso,2025-04
CUST0545,Cliente 545,Média Empresa,Sudeste,,,,,
CUST0546,Cliente 546,Pequena Empresa,Sul,CONT0724,Email,2025-06-05 10:37:23.089359,Sucesso,2025-06
CUST0547,Cliente 547,Pequena Empresa,Norte,CONT0377,Email,2024-08-10 10:37:23.087745,Não Atendido,2024-08
CUST0547,Cliente 547,Pequena Empresa,Norte,CONT0808,Reunião,2025-01-23 10:37:23.089754,Sucesso,2025-01
CUST0547,Cliente 547,Pequena Empresa,Norte,CONT1439,Telefone,2025-04-03 10:37:23.092989,Não Atendido,2025-04
CUST0547,Cliente 547,Pequena Empresa,Norte,CONT1473,Email,2024-10-11 10:37:23.093188,Sucesso,2024-10
CUST0548,Cliente 548,Média Empresa,Sudeste,CONT0414,Email,2024-12-30 10:37:23.087913,Sucesso,2024-12
CUST0549,Cliente 549,Média Empresa,Nordeste,CONT1015,Email,2024-10-14 10:37:23.090711,Sucesso,2024-10
CUST0549,Cliente 549,Média Empresa,Nordeste,CONT1249,Reunião,2025-03-10 10:37:23.091871,Falha,2025-03
CUST0549,Cliente 549,Média Empresa,Nordeste,CONT1459,Reunião,2025-03-30 10:37:23.093107,Falha,2025-03
CUST0549,Cliente 549,Média Empresa,Nordeste,CONT1462,Chat,2025-02-16 10:37:23.093125,Sucesso,2025-02
CUST0550,Cliente 550,Grande Empresa,Sul,CONT0059,Email,2025-06-13 10:37:23.086221,Sucesso,2025-06
CUST0550,Cliente 550,Grande Empresa,Sul,CONT0802,Email,2025-01-22 10:37:23.089727,Sucesso,2025-01
CUST0550,Cliente 550,Grande Empresa,Sul,CONT0934,Email,2025-06-16 10:37:23.090330,Não Atendido,2025-06
CUST0551,Cliente 551,Média Empresa,Centro-Oeste,CONT0784,Telefone,2025-06-26 10:37:23.089646,Falha,2025-06
CUST0551,Cliente 551,Média Empresa,Centro-Oeste,CONT1026,Email,2025-02-22 10:37:23.090762,Sucesso,2025-02
CUST0551,Cliente 551,Média Empresa,Centro-Oeste,CONT1106,Email,2025-06-29 10:37:23.091140,Sucesso,2025-06
CUST0552,Cliente 552,Grande Empresa,Centro-Oeste,,,,,
CUST0553,Cliente 553,Média Empresa,Norte,CONT1017,Telefone,2024-12-24 10:37:23.090721,Sucesso,2024-12
CUST0553,Cliente 553,Média Empresa,Norte,CONT1681,Email,2025-04-02 10:37:23.093904,Sucesso,2025-04
CUST0554,Cliente 554,Média Empresa,Centro-Oeste,CONT0586,Chat,2025-05-25 10:37:23.088716,Falha,2025-05
CUST0554,Cliente 554,Média Empresa,Centro-Oeste,CONT0620,Telefone,2025-04-13 10:37:23.088878,Não Atendido,2025-04
CUST0554,Cliente 554,Média Empresa,Centro-Oeste,CONT1284,Chat,2024-10-12 10:37:23.092080,Falha,2024-10
CUST0555,Cliente 555,Grande Empresa,Sul,CONT0997,Telefone,2024-11-21 10:37:23.090629,Sucesso,2024-11
CUST0555,Cliente 555,Grande Empresa,Sul,CONT1813,Email,2024-12-31 10:37:23.094435,Sucesso,2024-12
CUST0556,Cliente 556,Média Empresa,Sul,CONT0438,Telefone,2024-10-22 10:37:23.088025,Sucesso,2024-10
CUST0557,Cliente 557,Pequena Empresa,Centro-Oeste,CONT1036,Telefone,2025-06-19 10:37:23.090810,Sucesso,2025-06
CUST0557,Cliente 557,Pequena Empresa,Centro-Oeste,CONT1228,Reunião,2024-09-19 10:37:23.091751,Falha,2024-09
CUST0558,Cliente 558,Pequena Empresa,Sul,CONT0801,Telefone,2025-07-02 10:37:23.089723,Sucesso,2025-07
CUST0558,Cliente 558,Pequena Empresa,Sul,CONT1035,Email,2025-02-23 10:37:23.090805,Sucesso,2025-02
CUST0558,Cliente 558,Pequena Empresa,Sul,CONT1354,Email,2025-03-01 10:37:23.092483,Sucesso,2025-03
CUST0558,Cliente 558,Pequena Empresa,Sul,CONT1747,Telefone,2025-05-30 10:37:23.094159,Sucesso,2025-05
CUST0558,Cliente 558,Pequena Empresa,Sul,CONT1921,Email,2025-03-21 10:37:23.094795,Não Atendido,2025-03
CUST0559,Cliente 559,Grande Empresa,Norte,CONT0349,Reunião,2025-04-08 10:37:23.087619,Sucesso,2025-04
CUST0559,Cliente 559,Grande Empresa,Norte,CONT0614,Email,2024-11-25 10:37:23.088850,Sucesso,2024-11
CUST0559,Cliente 559,Grande Empresa,Norte,CONT0923,Telefone,2025-05-06 10:37:23.090280,Sucesso,2025-05
CUST0559,Cliente 559,Grande Empresa,Norte,CONT1189,Telefone,2025-05-06 10:37:23.091534,Sucesso,2025-05
CUST0559,Cliente 559,Grande Empresa,Norte,CONT1341,Email,2025-07-17 10:37:23.092408,Sucesso,2025-07
CUST0559,Cliente 559,Grande Empresa,Norte,CONT1896,Telefone,2024-11-13 10:37:23.094714,Falha,2024-11
CUST0560,Cliente 560,Média Empresa,Sudeste,CONT1170,Telefone,2024-09-23 10:37:23.091433,Sucesso,2024-09
CUST0560,Cliente 560,Média Empresa,Sudeste,CONT1960,Email,2024-12-24 10:37:23.094944,Sucesso,2024-12
CUST0561,Cliente 561,Grande Empresa,Norte,CONT0075,Email,2025-02-19 10:37:23.086303,Sucesso,2025-02
CUST0561,Cliente 561,Grande Empresa,Norte,CONT0549,Reunião,2024-09-05 10:37:23.088537,Sucesso,2024-09
CUST0561,Cliente 561,Grande Empresa,Norte,CONT1592,Telefone,2025-03-19 10:37:23.093610,Não Atendido,2025-03
CUST0562,Cliente 562,Pequena Empresa,Norte,CONT0171,Telefone,2025-03-28 10:37:23.086769,Sucesso,2025-03
CUST0562,Cliente 562,Pequena Empresa,Norte,CONT0893,Email,2024-08-13 10:37:23.090144,Sucesso,2024-08
CUST0563,Cliente 563,Pequena Empresa,Sul,CONT0049,Email,2025-05-02 10:37:23.086170,Falha,2025-05
CUST0563,Cliente 563,Pequena Empresa,Sul,CONT0373,Email,2025-01-07 10:37:23.087727,Não Atendido,2025-01
CUST0563,Cliente 563,Pequena Empresa,Sul,CONT1102,Email,2025-05-02 10:37:23.091122,Sucesso,2025-05
CUST0563,Cliente 563,Pequena Empresa,Sul,CONT1237,Email,2025-06-01 10:37:23.091801,Sucesso,2025-06
CUST0563,Cliente 563,Pequena Empresa,Sul,CONT1288,Email,2024-10-14 10:37:23.092104,Não Atendido,2024-10
CUST0564,Cliente 564,Pequena Empresa,Sudeste,CONT1560,Email,2024-10-25 10:37:23.093499,Sucesso,2024-10
CUST0564,Cliente 564,Pequena Empresa,Sudeste,CONT1890,Chat,2024-08-10 10:37:23.094695,Sucesso,2024-08
CUST0565,Cliente 565,Pequena Empresa,Sul,CONT1534,Reunião,2024-10-22 10:37:23.093411,Sucesso,2024-10
CUST0565,Cliente 565,Pequena Empresa,Sul,CONT1742,Email,2024-08-13 10:37:23.094134,Sucesso,2024-08
CUST0566,Cliente 566,Média Empresa,Nordeste,CONT0235,Reunião,2024-09-07 10:37:23.087088,Sucesso,2024-09
CUST0566,Cliente 566,Média Empresa,Nordeste,CONT1428,Reunião,2024-10-18 10:37:23.092925,Sucesso,2024-10
CUST0566,Cliente 566,Média Empresa,Nordeste,CONT1559,Email,2025-04-12 10:37:23.093495,Sucesso,2025-04
CUST0566,Cliente 566,Média Empresa,Nordeste,CONT1910,Chat,2024-12-06 10:37:23.094759,Falha,2024-12
CUST0567,Cliente 567,Pequena Empresa,Sul,CONT0612,Telefone,2024-11-20 10:37:23.088840,Falha,2024-11
CUST0567,Cliente 567,Pequena Empresa,Sul,CONT1529,Email,2025-05-16 10:37:23.093395,Sucesso,2025-05
CUST0568,Cliente 568,Média Empresa,Sul,CONT1186,Telefone,2024-10-09 10:37:23.091518,Sucesso,2024-10
CUST0568,Cliente 568,Média Empresa,Sul,CONT1635,Telefone,2025-04-30 10:37:23.093753,Não Atendido,2025-04
CUST0569,Cliente 569,Autônomo,Sul,CONT0409,Reunião,2024-08-31 10:37:23.087890,Sucesso,2024-08
CUST0569,Cliente 569,Autônomo,Sul,CONT1895,Telefone,2024-12-15 10:37:23.094711,Sucesso,2024-12
CUST0570,Cliente 570,Pequena Empresa,Sudeste,,,,,
CUST0571,Cliente 571,Média Empresa,Sul,CONT0543,Chat,2025-04-06 10:37:23.088510,Falha,2025-04
CUST0571,Cliente 571,Média Empresa,Sul,CONT0672,Telefone,2024-08-29 10:37:23.089118,Sucesso,2024-08
CUST0571,Cliente 571,Média Empresa,Sul,CONT1022,Reunião,2024-09-15 10:37:23.090744,Não Atendido,2024-09
CUST0571,Cliente 571,Média Empresa,Sul,CONT1865,Telefone,2025-04-07 10:37:23.094612,Sucesso,2025-04
CUST0571,Cliente 571,Média Empresa,Sul,CONT1983,Email,2024-10-31 10:37:23.095022,Não Atendido,2024-10
CUST0572,Cliente 572,Grande Empresa,Sudeste,CONT0697,Chat,2025-06-13 10:37:23.089235,Sucesso,2025-06
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT0360,Telefone,2025-04-04 10:37:23.087668,Sucesso,2025-04
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT0505,Email,2025-07-22 10:37:23.088330,Sucesso,2025-07
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT0506,Telefone,2025-03-09 10:37:23.088335,Sucesso,2025-03
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT0966,Chat,2024-11-22 10:37:23.090477,Falha,2024-11
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT1498,Telefone,2024-08-18 10:37:23.093295,Falha,2024-08
CUST0573,Cliente 573,Pequena Empresa,Centro-Oeste,CONT1918,Reunião,2025-01-25 10:37:23.094785,Falha,2025-01
CUST0574,Cliente 574,Média Empresa,Nordeste,CONT1133,Email,2025-01-30 10:37:23.091264,Não Atendido,2025-01
CUST0574,Cliente 574,Média Empresa,Nordeste,CONT1925,Telefone,2025-04-11 10:37:23.094807,Sucesso,2025-04
CUST0575,Cliente 575,Grande Empresa,Sudeste,CONT0660,Email,2024-08-30 10:37:23.089063,Falha,2024-08
CUST0575,Cliente 575,Grande Empresa,Sudeste,CONT1410,Email,2025-05-24 10:37:23.092820,Falha,2025-05
CUST0576,Cliente 576,Autônomo,Centro-Oeste,CONT0891,Telefone,2024-10-13 10:37:23.090135,Sucesso,2024-10
CUST0576,Cliente 576,Autônomo,Centro-Oeste,CONT1206,Email,2025-03-01 10:37:23.091641,Sucesso,2025-03
CUST0577,Cliente 577,Pequena Empresa,Sudeste,CONT0521,Telefone,2024-12-02 10:37:23.088407,Falha,2024-12
CUST0577,Cliente 577,Pequena Empresa,Sudeste,CONT1618,Email,2025-03-21 10:37:23.093694,Sucesso,2025-03
CUST0578,Cliente 578,Autônomo,Sudeste,,,,,
CUST0579,Cliente 579,Média Empresa,Nordeste,CONT0766,Email,2025-03-07 10:37:23.089550,Falha,2025-03
CUST0579,Cliente 579,Média Empresa,Nordeste,CONT0948,Email,2025-02-20 10:37:23.090395,Sucesso,2025-02
CUST0579,Cliente 579,Média Empresa,Nordeste,CONT1226,Chat,2025-06-10 10:37:23.091741,Sucesso,2025-06
CUST0579,Cliente 579,Média Empresa,Nordeste,CONT1455,Telefone,2024-12-19 10:37:23.093084,Sucesso,2024-12
CUST0580,Cliente 580,Pequena Empresa,Norte,CONT1957,Reunião,2024-09-04 10:37:23.094910,Sucesso,2024-09
CUST0581,Cliente 581,Média Empresa,Norte,CONT0015,Email,2024-09-14 10:37:23.085994,Sucesso,2024-09
CUST0581,Cliente 581,Média Empresa,Norte,CONT0380,Reunião,2024-12-10 10:37:23.087759,Não Atendido,2024-12
CUST0581,Cliente 581,Média Empresa,Norte,CONT0479,Chat,2025-07-04 10:37:23.088212,Falha,2025-07
CUST0582,Cliente 582,Autônomo,Sudeste,CONT0391,Telefone,2025-03-31 10:37:23.087808,Sucesso,2025-03
CUST0582,Cliente 582,Autônomo,Sudeste,CONT0437,Telefone,2024-12-18 10:37:23.088020,Sucesso,2024-12
CUST0582,Cliente 582,Autônomo,Sudeste,CONT1356,Email,2025-05-26 10:37:23.092493,Sucesso,2025-05
CUST0582,Cliente 582,Autônomo,Sudeste,CONT1366,Chat,2024-08-13 10:37:23.092548,Sucesso,2024-08
CUST0582,Cliente 582,Autônomo,Sudeste,CONT1954,Email,2024-08-19 10:37:23.094900,Sucesso,2024-08
CUST0583,Cliente 583,Média Empresa,Sul,CONT0280,Email,2024-11-08 10:37:23.087293,Sucesso,2024-11
CUST0584,Cliente 584,Pequena Empresa,Centro-Oeste,CONT0202,Email,2025-06-19 10:37:23.086910,Não Atendido,2025-06
CUST0584,Cliente 584,Pequena Empresa,Centro-Oeste,CONT0958,Telefone,2025-03-19 10:37:23.090441,Falha,2025-03
CUST0584,Cliente 584,Pequena Empresa,Centro-Oeste,CONT1042,Email,2025-03-27 10:37:23.090837,Sucesso,2025-03
CUST0584,Cliente 584,Pequena Empresa,Centro-Oeste,CONT1489,Telefone,2025-01-21 10:37:23.093266,Falha,2025-01
CUST0585,Cliente 585,Média Empresa,Sul,,,,,
CUST0586,Cliente 586,Pequena Empresa,Sul,CONT0602,Email,2025-05-01 10:37:23.088791,Sucesso,2025-05
CUST0586,Cliente 586,Pequena Empresa,Sul,CONT1746,Telefone,2024-10-02 10:37:23.094154,Falha,2024-10
CUST0587,Cliente 587,Pequena Empresa,Sudeste,CONT0245,Telefone,2025-08-05 10:37:23.087132,Sucesso,2025-08
CUST0587,Cliente 587,Pequena Empresa,Sudeste,CONT1371,Telefone,2025-04-06 10:37:23.092594,Falha,2025-04
CUST0588,Cliente 588,Pequena Empresa,Sudeste,CONT0538,Email,2024-08-31 10:37:23.088487,Sucesso,2024-08
CUST0588,Cliente 588,Pequena Empresa,Sudeste,CONT0711,Email,2025-07-08 10:37:23.089299,Não Atendido,2025-07
CUST0588,Cliente 588,Pequena Empresa,Sudeste,CONT0921,Email,2025-06-01 10:37:23.090271,Falha,2025-06
CUST0589,Cliente 589,Pequena Empresa,Sudeste,,,,,
CUST0590,Cliente 590,Pequena Empresa,Sudeste,CONT0079,Reunião,2024-09-27 10:37:23.086325,Falha,2024-09
CUST0590,Cliente 590,Pequena Empresa,Sudeste,CONT1929,Email,2024-09-18 10:37:23.094820,Sucesso,2024-09
CUST0591,Cliente 591,Pequena Empresa,Norte,CONT1593,Email,2025-01-06 10:37:23.093613,Sucesso,2025-01
CUST0592,Cliente 592,Média Empresa,Sudeste,,,,,
CUST0593,Cliente 593,Pequena Empresa,Norte,CONT0503,Reunião,2025-05-11 10:37:23.088321,Falha,2025-05
CUST0594,Cliente 594,Pequena Empresa,Norte,CONT0297,Reunião,2025-06-20 10:37:23.087370,Sucesso,2025-06
CUST0594,Cliente 594,Pequena Empresa,Norte,CONT1075,Reunião,2024-08-25 10:37:23.091000,Sucesso,2024-08
CUST0595,Cliente 595,Grande Empresa,Sudeste,,,,,
CUST0596,Cliente 596,Média Empresa,Nordeste,CONT0411,Telefone,2025-06-29 10:37:23.087900,Sucesso,2025-06
CUST0596,Cliente 596,Média Empresa,Nordeste,CONT0444,Email,2024-12-24 10:37:23.088052,Sucesso,2024-12
CUST0596,Cliente 596,Média Empresa,Nordeste,CONT0813,Email,2025-03-14 10:37:23.089777,Sucesso,2025-03
CUST0596,Cliente 596,Média Empresa,Nordeste,CONT1905,Telefone,2025-04-22 10:37:23.094743,Sucesso,2025-04
CUST0597,Cliente 597,Média Empresa,Centro-Oeste,CONT0610,Email,2024-12-24 10:37:23.088831,Sucesso,2024-12
CUST0598,Cliente 598,Pequena Empresa,Sul,CONT0156,Reunião,2025-03-11 10:37:23.086702,Não Atendido,2025-03
CUST0598,Cliente 598,Pequena Empresa,Sul,CONT0231,Email,2024-09-07 10:37:23.087069,Sucesso,2024-09
CUST0598,Cliente 598,Pequena Empresa,Sul,CONT0501,Reunião,2025-04-02 10:37:23.088312,Sucesso,2025-04
